,Date,AvgTemp,MaxTemp,MinTemp,Precip,SnowFall,SnowDepth,Month,Day,Year,month_name
356,1948-12-22,,32.0,19.0,0.05,0.8,9.0,12,22,1948,December
357,1948-12-23,,24.0,6.0,0.04,0.5,9.0,12,23,1948,December
358,1948-12-24,,23.0,-3.0,0.06,1.3,10.0,12,24,1948,December
359,1948-12-25,,3.0,-10.0,0.0,0.0,10.0,12,25,1948,December
360,1948-12-26,,24.0,-2.0,0.0,0.0,10.0,12,26,1948,December
361,1948-12-27,,27.0,12.0,0.0,0.0,9.0,12,27,1948,December
362,1948-12-28,,32.0,24.0,0.0,0.0,9.0,12,28,1948,December
363,1948-12-29,,32.0,8.0,0.04,1.0,10.0,12,29,1948,December
364,1948-12-30,,25.0,1.0,0.0,0.0,10.0,12,30,1948,December
365,1948-12-31,,30.0,10.0,0.0,0.0,10.0,12,31,1948,December
366,1949-01-01,,31.0,20.0,0.0,0.0,10.0,1,1,1949,January
367,1949-01-02,,31.0,15.0,0.0,0.0,8.0,1,2,1949,January
368,1949-01-03,,25.0,8.0,0.0,0.0,8.0,1,3,1949,January
369,1949-01-04,,30.0,11.0,0.0,0.0,8.0,1,4,1949,January
370,1949-01-05,,35.0,19.0,0.15,0.2,6.0,1,5,1949,January
371,1949-01-06,,35.0,13.0,0.1,1.6,7.0,1,6,1949,January
372,1949-01-07,,43.0,33.0,0.01,0.0,5.0,1,7,1949,January
373,1949-01-08,,40.0,27.0,0.0,0.0,3.0,1,8,1949,January
374,1949-01-09,,36.0,25.0,0.0,0.0,2.0,1,9,1949,January
375,1949-01-10,,25.0,10.0,0.0,0.0,2.0,1,10,1949,January
376,1949-01-11,,21.0,8.0,0.0,0.0,2.0,1,11,1949,January
377,1949-01-12,,26.0,17.0,0.09,1.3,3.0,1,12,1949,January
378,1949-01-13,,28.0,22.0,0.25,3.6,7.0,1,13,1949,January
379,1949-01-14,,26.0,7.0,0.01,0.1,7.0,1,14,1949,January
380,1949-01-15,,35.0,19.0,0.41,0.0,4.0,1,15,1949,January
381,1949-01-16,,43.0,14.0,0.25,0.0,1.0,1,16,1949,January
382,1949-01-17,,17.0,5.0,0.0,0.0,1.0,1,17,1949,January
383,1949-01-18,,29.0,17.0,0.19,2.7,1.0,1,18,1949,January
384,1949-01-19,,30.0,5.0,0.66,9.8,11.0,1,19,1949,January
385,1949-01-20,,9.0,-5.0,0.03,0.4,12.0,1,20,1949,January
386,1949-01-21,,28.0,8.0,0.19,2.9,14.0,1,21,1949,January
387,1949-01-22,,26.0,9.0,0.03,0.6,15.0,1,22,1949,January
388,1949-01-23,,21.0,6.0,0.11,1.7,15.0,1,23,1949,January
389,1949-01-24,,22.0,10.0,0.11,2.0,19.0,1,24,1949,January
390,1949-01-25,,10.0,-5.0,0.0,0.0,19.0,1,25,1949,January
391,1949-01-26,,18.0,6.0,0.0,2.1,20.0,1,26,1949,January
392,1949-01-27,,25.0,12.0,0.04,0.8,19.0,1,27,1949,January
393,1949-01-28,,24.0,-4.0,0.37,6.1,23.0,1,28,1949,January
394,1949-01-29,,9.0,-15.0,0.12,1.6,25.0,1,29,1949,January
395,1949-01-30,,20.0,-6.0,0.0,0.0,24.0,1,30,1949,January
396,1949-01-31,,21.0,6.0,0.01,1.2,24.0,1,31,1949,January
397,1949-02-01,,22.0,10.0,0.16,5.4,28.0,2,1,1949,February
398,1949-02-02,,16.0,-2.0,0.12,2.0,29.0,2,2,1949,February
399,1949-02-03,,22.0,4.0,0.11,1.8,29.0,2,3,1949,February
400,1949-02-04,,26.0,16.0,0.04,1.1,29.0,2,4,1949,February
401,1949-02-05,,18.0,11.0,0.02,0.8,29.0,2,5,1949,February
402,1949-02-06,,30.0,16.0,0.18,3.7,30.0,2,6,1949,February
403,1949-02-07,,27.0,11.0,0.1,2.5,31.0,2,7,1949,February
404,1949-02-08,,33.0,21.0,0.02,0.3,28.0,2,8,1949,February
405,1949-02-09,,26.0,13.0,0.01,0.4,29.0,2,9,1949,February
406,1949-02-10,,15.0,5.0,0.02,0.3,29.0,2,10,1949,February
407,1949-02-11,,16.0,-5.0,0.0,0.0,27.0,2,11,1949,February
408,1949-02-12,,42.0,16.0,0.0,0.0,23.0,2,12,1949,February
409,1949-02-13,,30.0,10.0,0.05,1.1,23.0,2,13,1949,February
410,1949-02-14,,24.0,7.0,0.0,0.8,22.0,2,14,1949,February
411,1949-02-15,,29.0,17.0,0.3,3.5,25.0,2,15,1949,February
412,1949-02-16,,28.0,11.0,0.01,0.2,23.0,2,16,1949,February
413,1949-02-17,,22.0,3.0,0.07,1.4,23.0,2,17,1949,February
414,1949-02-18,,44.0,21.0,0.0,0.0,18.0,2,18,1949,February
415,1949-02-19,,22.0,12.0,0.0,0.0,18.0,2,19,1949,February
416,1949-02-20,,20.0,10.0,0.0,0.1,17.0,2,20,1949,February
417,1949-02-21,,24.0,12.0,0.0,0.0,16.0,2,21,1949,February
418,1949-02-22,,33.0,24.0,0.0,0.0,15.0,2,22,1949,February
419,1949-02-23,,37.0,26.0,0.0,0.0,14.0,2,23,1949,February
420,1949-02-24,,35.0,20.0,0.62,0.1,10.0,2,24,1949,February
421,1949-02-25,,21.0,6.0,0.02,0.2,10.0,2,25,1949,February
422,1949-02-26,,17.0,-3.0,0.0,0.0,10.0,2,26,1949,February
423,1949-02-27,,32.0,15.0,0.2,4.0,13.0,2,27,1949,February
424,1949-02-28,,15.0,1.0,0.01,0.2,13.0,2,28,1949,February
425,1949-03-01,,18.0,-10.0,0.0,0.0,13.0,3,1,1949,March
426,1949-03-02,,27.0,8.0,0.01,0.3,13.0,3,2,1949,March
427,1949-03-03,,27.0,4.0,0.0,0.0,13.0,3,3,1949,March
428,1949-03-04,,35.0,25.0,0.09,0.0,10.0,3,4,1949,March
429,1949-03-05,,37.0,20.0,0.0,0.0,8.0,3,5,1949,March
430,1949-03-06,,20.0,3.0,0.0,0.0,8.0,3,6,1949,March
431,1949-03-07,,33.0,,0.0,0.2,8.0,3,7,1949,March
432,1949-03-08,,36.0,13.0,0.01,0.2,8.0,3,8,1949,March
433,1949-03-09,,24.0,7.0,0.0,0.1,8.0,3,9,1949,March
434,1949-03-10,,28.0,8.0,0.0,0.0,8.0,3,10,1949,March
435,1949-03-11,,26.0,9.0,0.0,0.0,8.0,3,11,1949,March
436,1949-03-12,,25.0,13.0,0.0,0.0,8.0,3,12,1949,March
437,1949-03-13,,32.0,16.0,0.0,0.0,8.0,3,13,1949,March
438,1949-03-14,,27.0,15.0,0.06,0.9,8.0,3,14,1949,March
439,1949-03-15,,20.0,5.0,0.0,0.0,8.0,3,15,1949,March
440,1949-03-16,,22.0,7.0,0.01,0.3,8.0,3,16,1949,March
441,1949-03-17,,24.0,13.0,0.02,0.5,9.0,3,17,1949,March
442,1949-03-18,,16.0,1.0,0.0,0.0,9.0,3,18,1949,March
443,1949-03-19,,23.0,-3.0,0.0,0.0,8.0,3,19,1949,March
444,1949-03-20,,31.0,2.0,0.2,2.7,10.0,3,20,1949,March
445,1949-03-21,,36.0,31.0,0.05,0.0,8.0,3,21,1949,March
446,1949-03-22,,38.0,26.0,0.48,0.0,6.0,3,22,1949,March
447,1949-03-23,,28.0,22.0,0.0,0.0,6.0,3,23,1949,March
448,1949-03-24,,34.0,23.0,0.0,0.0,6.0,3,24,1949,March
449,1949-03-25,,41.0,33.0,0.27,0.0,3.0,3,25,1949,March
450,1949-03-26,,47.0,30.0,0.0,0.0,2.0,3,26,1949,March
451,1949-03-27,,39.0,33.0,0.45,0.0,2.0,3,27,1949,March
452,1949-03-28,,36.0,30.0,0.0,0.0,2.0,3,28,1949,March
453,1949-03-29,,42.0,30.0,0.02,0.3,1.0,3,29,1949,March
454,1949-03-30,,44.0,25.0,0.0,0.0,0.0,3,30,1949,March
455,1949-03-31,,45.0,30.0,0.0,0.0,0.0,3,31,1949,March
456,1949-04-01,,36.0,23.0,0.0,0.0,0.0,4,1,1949,April
457,1949-04-02,,43.0,24.0,0.0,0.0,0.0,4,2,1949,April
458,1949-04-03,,46.0,23.0,0.0,0.0,0.0,4,3,1949,April
459,1949-04-04,,55.0,25.0,0.0,0.0,0.0,4,4,1949,April
460,1949-04-05,,51.0,29.0,0.0,0.0,0.0,4,5,1949,April
461,1949-04-06,,48.0,32.0,0.0,0.0,0.0,4,6,1949,April
462,1949-04-07,,39.0,31.0,0.0,0.0,0.0,4,7,1949,April
463,1949-04-08,,39.0,26.0,0.0,0.0,0.0,4,8,1949,April
464,1949-04-09,,39.0,23.0,0.0,0.0,0.0,4,9,1949,April
465,1949-04-10,,52.0,24.0,0.0,0.0,0.0,4,10,1949,April
466,1949-04-11,,62.0,30.0,0.0,0.0,0.0,4,11,1949,April
467,1949-04-12,,66.0,32.0,0.0,0.0,0.0,4,12,1949,April
468,1949-04-13,,54.0,32.0,0.0,0.0,0.0,4,13,1949,April
469,1949-04-14,,42.0,30.0,0.0,0.0,0.0,4,14,1949,April
470,1949-04-15,,36.0,28.0,0.0,0.0,0.0,4,15,1949,April
471,1949-04-16,,37.0,21.0,0.0,0.0,0.0,4,16,1949,April
472,1949-04-17,,46.0,20.0,0.0,0.0,0.0,4,17,1949,April
473,1949-04-18,,55.0,31.0,0.0,0.0,0.0,4,18,1949,April
474,1949-04-19,,53.0,27.0,0.0,0.0,0.0,4,19,1949,April
475,1949-04-20,,55.0,29.0,0.07,0.0,0.0,4,20,1949,April
476,1949-04-21,,70.0,45.0,0.02,0.0,0.0,4,21,1949,April
477,1949-04-22,,50.0,40.0,0.41,0.0,0.0,4,22,1949,April
478,1949-04-23,,47.0,32.0,0.02,0.0,0.0,4,23,1949,April
479,1949-04-24,,40.0,24.0,0.0,0.0,0.0,4,24,1949,April
480,1949-04-25,,56.0,25.0,0.01,0.0,0.0,4,25,1949,April
481,1949-04-26,,56.0,36.0,0.05,0.0,0.0,4,26,1949,April
482,1949-04-27,,51.0,32.0,0.0,0.0,0.0,4,27,1949,April
483,1949-04-28,,54.0,28.0,0.0,0.0,0.0,4,28,1949,April
484,1949-04-29,,69.0,37.0,0.02,0.0,0.0,4,29,1949,April
485,1949-04-30,,79.0,37.0,0.0,0.0,0.0,4,30,1949,April
486,1949-05-01,,62.0,47.0,0.1,0.0,0.0,5,1,1949,May
487,1949-05-02,,56.0,45.0,0.32,0.0,0.0,5,2,1949,May
488,1949-05-03,,78.0,38.0,0.0,0.0,0.0,5,3,1949,May
489,1949-05-04,,77.0,52.0,0.07,0.0,0.0,5,4,1949,May
490,1949-05-05,,65.0,50.0,1.5,0.0,0.0,5,5,1949,May
491,1949-05-06,,56.0,45.0,0.17,0.0,0.0,5,6,1949,May
492,1949-05-07,,60.0,36.0,0.0,0.0,0.0,5,7,1949,May
493,1949-05-08,,69.0,36.0,0.0,0.0,0.0,5,8,1949,May
494,1949-05-09,,53.0,36.0,0.0,0.0,0.0,5,9,1949,May
495,1949-05-10,,47.0,31.0,0.0,0.0,0.0,5,10,1949,May
496,1949-05-11,,52.0,30.0,0.05,0.0,0.0,5,11,1949,May
497,1949-05-12,,51.0,29.0,0.0,0.0,0.0,5,12,1949,May
498,1949-05-13,,61.0,35.0,0.09,0.0,0.0,5,13,1949,May
499,1949-05-14,,54.0,38.0,0.0,0.0,0.0,5,14,1949,May
500,1949-05-15,,60.0,38.0,0.0,0.0,0.0,5,15,1949,May
501,1949-05-16,,76.0,36.0,0.0,0.0,0.0,5,16,1949,May
502,1949-05-17,,70.0,46.0,0.32,0.0,0.0,5,17,1949,May
503,1949-05-18,,79.0,55.0,0.57,0.0,0.0,5,18,1949,May
504,1949-05-19,,59.0,40.0,0.0,0.0,0.0,5,19,1949,May
505,1949-05-20,,60.0,33.0,0.0,0.0,0.0,5,20,1949,May
506,1949-05-21,,63.0,35.0,0.0,0.0,0.0,5,21,1949,May
507,1949-05-22,,66.0,44.0,0.0,0.0,0.0,5,22,1949,May
508,1949-05-23,,69.0,39.0,0.01,0.0,0.0,5,23,1949,May
509,1949-05-24,,49.0,36.0,0.0,0.0,0.0,5,24,1949,May
510,1949-05-25,,50.0,36.0,0.0,0.0,0.0,5,25,1949,May
511,1949-05-26,,46.0,36.0,0.0,0.0,0.0,5,26,1949,May
512,1949-05-27,,51.0,33.0,0.0,0.0,0.0,5,27,1949,May
513,1949-05-28,,55.0,32.0,0.0,0.0,0.0,5,28,1949,May
514,1949-05-29,,64.0,34.0,0.0,0.0,0.0,5,29,1949,May
515,1949-05-30,,74.0,38.0,0.0,0.0,0.0,5,30,1949,May
516,1949-05-31,,78.0,42.0,0.0,0.0,0.0,5,31,1949,May
517,1949-06-01,,75.0,44.0,0.0,0.0,0.0,6,1,1949,June
518,1949-06-02,,73.0,52.0,0.06,0.0,0.0,6,2,1949,June
519,1949-06-03,,81.0,57.0,0.0,0.0,0.0,6,3,1949,June
520,1949-06-04,,72.0,43.0,0.0,0.0,0.0,6,4,1949,June
521,1949-06-05,,66.0,43.0,0.0,0.0,0.0,6,5,1949,June
522,1949-06-06,,58.0,43.0,0.03,0.0,0.0,6,6,1949,June
523,1949-06-07,,47.0,36.0,0.0,0.0,0.0,6,7,1949,June
524,1949-06-08,,64.0,31.0,0.0,0.0,0.0,6,8,1949,June
525,1949-06-09,,74.0,38.0,0.0,0.0,0.0,6,9,1949,June
526,1949-06-10,,82.0,48.0,0.0,0.0,0.0,6,10,1949,June
527,1949-06-11,,87.0,52.0,0.0,0.0,0.0,6,11,1949,June
528,1949-06-12,,90.0,60.0,0.0,0.0,0.0,6,12,1949,June
529,1949-06-13,,76.0,53.0,0.0,0.0,0.0,6,13,1949,June
530,1949-06-14,,67.0,53.0,0.53,0.0,0.0,6,14,1949,June
531,1949-06-15,,68.0,49.0,0.36,0.0,0.0,6,15,1949,June
532,1949-06-16,,73.0,47.0,0.0,0.0,0.0,6,16,1949,June
533,1949-06-17,,80.0,60.0,0.0,0.0,0.0,6,17,1949,June
534,1949-06-18,,82.0,49.0,0.0,0.0,0.0,6,18,1949,June
535,1949-06-19,,70.0,47.0,0.05,0.0,0.0,6,19,1949,June
536,1949-06-20,,77.0,60.0,1.69,0.0,0.0,6,20,1949,June
537,1949-06-21,,65.0,51.0,0.98,0.0,0.0,6,21,1949,June
538,1949-06-22,,65.0,47.0,0.0,0.0,0.0,6,22,1949,June
539,1949-06-23,,58.0,43.0,1.16,0.0,0.0,6,23,1949,June
540,1949-06-24,,78.0,56.0,0.05,0.0,0.0,6,24,1949,June
541,1949-06-25,,71.0,57.0,1.75,0.0,0.0,6,25,1949,June
542,1949-06-26,,76.0,55.0,0.0,0.0,0.0,6,26,1949,June
543,1949-06-27,,82.0,52.0,0.0,0.0,0.0,6,27,1949,June
544,1949-06-28,,80.0,55.0,0.0,0.0,0.0,6,28,1949,June
545,1949-06-29,,81.0,50.0,0.0,0.0,0.0,6,29,1949,June
546,1949-06-30,,88.0,55.0,0.0,0.0,0.0,6,30,1949,June
547,1949-07-01,,85.0,58.0,0.0,0.0,0.0,7,1,1949,July
548,1949-07-02,,89.0,50.0,0.0,0.0,0.0,7,2,1949,July
549,1949-07-03,,80.0,57.0,0.33,0.0,0.0,7,3,1949,July
550,1949-07-04,,72.0,58.0,0.01,0.0,0.0,7,4,1949,July
551,1949-07-05,,68.0,54.0,0.01,0.0,0.0,7,5,1949,July
552,1949-07-06,,73.0,54.0,0.15,0.0,0.0,7,6,1949,July
553,1949-07-07,,70.0,53.0,0.0,0.0,0.0,7,7,1949,July
554,1949-07-08,,76.0,51.0,0.0,0.0,0.0,7,8,1949,July
555,1949-07-09,,74.0,55.0,0.25,0.0,0.0,7,9,1949,July
556,1949-07-10,,65.0,47.0,0.0,0.0,0.0,7,10,1949,July
557,1949-07-11,,75.0,42.0,0.0,0.0,0.0,7,11,1949,July
558,1949-07-12,,76.0,56.0,0.0,0.0,0.0,7,12,1949,July
559,1949-07-13,,73.0,51.0,0.0,0.0,0.0,7,13,1949,July
560,1949-07-14,,79.0,47.0,0.0,0.0,0.0,7,14,1949,July
561,1949-07-15,,79.0,52.0,0.0,0.0,0.0,7,15,1949,July
562,1949-07-16,,82.0,49.0,0.0,0.0,0.0,7,16,1949,July
563,1949-07-17,,89.0,59.0,0.0,0.0,0.0,7,17,1949,July
564,1949-07-18,,88.0,61.0,0.6,0.0,0.0,7,18,1949,July
565,1949-07-19,,68.0,55.0,0.36,0.0,0.0,7,19,1949,July
566,1949-07-20,,62.0,47.0,0.0,0.0,0.0,7,20,1949,July
567,1949-07-21,,72.0,47.0,0.15,0.0,0.0,7,21,1949,July
568,1949-07-22,,69.0,51.0,0.0,0.0,0.0,7,22,1949,July
569,1949-07-23,,75.0,42.0,0.0,0.0,0.0,7,23,1949,July
570,1949-07-24,,78.0,55.0,0.1,0.0,0.0,7,24,1949,July
571,1949-07-25,,83.0,58.0,0.0,0.0,0.0,7,25,1949,July
572,1949-07-26,,86.0,63.0,0.8,0.0,0.0,7,26,1949,July
573,1949-07-27,,86.0,67.0,0.08,0.0,0.0,7,27,1949,July
574,1949-07-28,,84.0,67.0,0.38,0.0,0.0,7,28,1949,July
575,1949-07-29,,73.0,55.0,0.18,0.0,0.0,7,29,1949,July
576,1949-07-30,,67.0,56.0,0.01,0.0,0.0,7,30,1949,July
577,1949-07-31,,70.0,52.0,0.0,0.0,0.0,7,31,1949,July
578,1949-08-01,,64.0,53.0,1.57,0.0,0.0,8,1,1949,August
579,1949-08-02,,73.0,55.0,0.03,0.0,0.0,8,2,1949,August
580,1949-08-03,,69.0,54.0,0.0,0.0,0.0,8,3,1949,August
581,1949-08-04,,74.0,54.0,0.0,0.0,0.0,8,4,1949,August
582,1949-08-05,,80.0,49.0,0.0,0.0,0.0,8,5,1949,August
583,1949-08-06,,80.0,62.0,0.07,0.0,0.0,8,6,1949,August
584,1949-08-07,,83.0,61.0,0.0,0.0,0.0,8,7,1949,August
585,1949-08-08,,90.0,62.0,0.0,0.0,0.0,8,8,1949,August
586,1949-08-09,,89.0,64.0,0.0,0.0,0.0,8,9,1949,August
587,1949-08-10,,79.0,60.0,0.13,0.0,0.0,8,10,1949,August
588,1949-08-11,,74.0,57.0,0.0,0.0,0.0,8,11,1949,August
589,1949-08-12,,76.0,54.0,0.0,0.0,0.0,8,12,1949,August
590,1949-08-13,,79.0,59.0,0.0,0.0,0.0,8,13,1949,August
591,1949-08-14,,82.0,58.0,0.0,0.0,0.0,8,14,1949,August
592,1949-08-15,,80.0,60.0,0.0,0.0,0.0,8,15,1949,August
593,1949-08-16,,81.0,56.0,0.0,0.0,0.0,8,16,1949,August
594,1949-08-17,,81.0,61.0,0.0,0.0,0.0,8,17,1949,August
595,1949-08-18,,72.0,54.0,0.0,0.0,0.0,8,18,1949,August
596,1949-08-19,,63.0,43.0,0.0,0.0,0.0,8,19,1949,August
597,1949-08-20,,65.0,42.0,0.0,0.0,0.0,8,20,1949,August
598,1949-08-21,,79.0,44.0,0.0,0.0,0.0,8,21,1949,August
599,1949-08-22,,81.0,50.0,0.0,0.0,0.0,8,22,1949,August
600,1949-08-23,,78.0,55.0,0.25,0.0,0.0,8,23,1949,August
601,1949-08-24,,69.0,50.0,0.0,0.0,0.0,8,24,1949,August
602,1949-08-25,,84.0,58.0,0.0,0.0,0.0,8,25,1949,August
603,1949-08-26,,86.0,60.0,0.0,0.0,0.0,8,26,1949,August
604,1949-08-27,,71.0,58.0,0.15,0.0,0.0,8,27,1949,August
605,1949-08-28,,75.0,54.0,0.02,0.0,0.0,8,28,1949,August
606,1949-08-29,,69.0,50.0,0.0,0.0,0.0,8,29,1949,August
607,1949-08-30,,65.0,50.0,0.13,0.0,0.0,8,30,1949,August
608,1949-08-31,,61.0,46.0,0.12,0.0,0.0,8,31,1949,August
609,1949-09-01,,55.0,40.0,0.02,0.0,0.0,9,1,1949,September
610,1949-09-02,,75.0,47.0,0.0,0.0,0.0,9,2,1949,September
611,1949-09-03,,78.0,53.0,0.0,0.0,0.0,9,3,1949,September
612,1949-09-04,,74.0,62.0,0.17,0.0,0.0,9,4,1949,September
613,1949-09-05,,65.0,50.0,0.27,0.0,0.0,9,5,1949,September
614,1949-09-06,,60.0,43.0,0.0,0.0,0.0,9,6,1949,September
615,1949-09-07,,55.0,43.0,0.21,0.0,0.0,9,7,1949,September
616,1949-09-08,,57.0,39.0,0.0,0.0,0.0,9,8,1949,September
617,1949-09-09,,70.0,34.0,0.0,0.0,0.0,9,9,1949,September
618,1949-09-10,,73.0,47.0,0.0,0.0,0.0,9,10,1949,September
619,1949-09-11,,72.0,50.0,0.0,0.0,0.0,9,11,1949,September
620,1949-09-12,,66.0,58.0,0.26,0.0,0.0,9,12,1949,September
621,1949-09-13,,61.0,47.0,1.24,0.0,0.0,9,13,1949,September
622,1949-09-14,,57.0,39.0,0.0,0.0,0.0,9,14,1949,September
623,1949-09-15,,62.0,40.0,0.0,0.0,0.0,9,15,1949,September
624,1949-09-16,,63.0,42.0,0.0,0.0,0.0,9,16,1949,September
625,1949-09-17,,65.0,46.0,0.01,0.0,0.0,9,17,1949,September
626,1949-09-18,,74.0,54.0,0.0,0.0,0.0,9,18,1949,September
627,1949-09-19,,56.0,45.0,0.17,0.0,0.0,9,19,1949,September
628,1949-09-20,,57.0,43.0,0.0,0.0,0.0,9,20,1949,September
629,1949-09-21,,59.0,44.0,0.27,0.0,0.0,9,21,1949,September
630,1949-09-22,,55.0,39.0,0.02,0.0,0.0,9,22,1949,September
631,1949-09-23,,55.0,40.0,0.04,0.0,0.0,9,23,1949,September
632,1949-09-24,,49.0,35.0,0.0,0.0,0.0,9,24,1949,September
633,1949-09-25,,63.0,36.0,0.05,0.0,0.0,9,25,1949,September
634,1949-09-26,,70.0,48.0,0.0,0.0,0.0,9,26,1949,September
635,1949-09-27,,59.0,47.0,0.36,0.0,0.0,9,27,1949,September
636,1949-09-28,,51.0,35.0,0.0,0.0,0.0,9,28,1949,September
637,1949-09-29,,57.0,29.0,0.0,0.0,0.0,9,29,1949,September
638,1949-09-30,,63.0,40.0,0.0,0.0,0.0,9,30,1949,September
639,1949-10-01,,61.0,38.0,0.0,0.0,0.0,10,1,1949,October
640,1949-10-02,,72.0,45.0,0.0,0.0,0.0,10,2,1949,October
641,1949-10-03,,70.0,53.0,0.0,0.0,0.0,10,3,1949,October
642,1949-10-04,,63.0,39.0,0.01,0.0,0.0,10,4,1949,October
643,1949-10-05,,63.0,33.0,0.0,0.0,0.0,10,5,1949,October
644,1949-10-06,,61.0,41.0,0.21,0.0,0.0,10,6,1949,October
645,1949-10-07,,63.0,55.0,0.06,0.0,0.0,10,7,1949,October
646,1949-10-08,,76.0,55.0,0.02,0.0,0.0,10,8,1949,October
647,1949-10-09,,67.0,52.0,0.47,0.0,0.0,10,9,1949,October
648,1949-10-10,,73.0,51.0,0.22,0.0,0.0,10,10,1949,October
649,1949-10-11,,70.0,50.0,0.0,0.0,0.0,10,11,1949,October
650,1949-10-12,,51.0,35.0,0.01,0.0,0.0,10,12,1949,October
651,1949-10-13,,64.0,41.0,0.0,0.0,0.0,10,13,1949,October
652,1949-10-14,,55.0,37.0,0.02,0.0,0.0,10,14,1949,October
653,1949-10-15,,61.0,29.0,0.0,0.0,0.0,10,15,1949,October
654,1949-10-16,,64.0,35.0,0.0,0.0,0.0,10,16,1949,October
655,1949-10-17,,64.0,40.0,0.0,0.0,0.0,10,17,1949,October
656,1949-10-18,,65.0,38.0,0.0,0.0,0.0,10,18,1949,October
657,1949-10-19,,67.0,38.0,0.0,0.0,0.0,10,19,1949,October
658,1949-10-20,,57.0,43.0,0.15,0.0,0.0,10,20,1949,October
659,1949-10-21,,59.0,41.0,0.09,0.0,0.0,10,21,1949,October
660,1949-10-22,,59.0,35.0,1.03,0.0,0.0,10,22,1949,October
661,1949-10-23,,44.0,35.0,0.12,0.0,0.0,10,23,1949,October
662,1949-10-24,,35.0,24.0,0.02,0.2,0.0,10,24,1949,October
663,1949-10-25,,41.0,27.0,0.3,0.2,0.0,10,25,1949,October
664,1949-10-26,,36.0,28.0,0.12,1.1,0.0,10,26,1949,October
665,1949-10-27,,53.0,22.0,0.0,0.0,0.0,10,27,1949,October
666,1949-10-28,,56.0,35.0,0.0,0.0,0.0,10,28,1949,October
667,1949-10-29,,64.0,33.0,0.0,0.0,0.0,10,29,1949,October
668,1949-10-30,,59.0,35.0,0.02,0.0,0.0,10,30,1949,October
669,1949-10-31,,36.0,20.0,0.25,3.7,2.0,10,31,1949,October
670,1949-11-01,,47.0,20.0,0.25,0.0,0.0,11,1,1949,November
671,1949-11-02,,42.0,23.0,0.05,0.0,0.0,11,2,1949,November
672,1949-11-03,,30.0,21.0,0.0,0.0,0.0,11,3,1949,November
673,1949-11-04,,37.0,24.0,0.0,0.0,0.0,11,4,1949,November
674,1949-11-05,,36.0,19.0,0.02,0.3,0.0,11,5,1949,November
675,1949-11-06,,40.0,32.0,0.0,0.0,0.0,11,6,1949,November
676,1949-11-07,,59.0,40.0,0.0,0.0,0.0,11,7,1949,November
677,1949-11-08,,45.0,30.0,0.0,0.0,0.0,11,8,1949,November
678,1949-11-09,,45.0,28.0,0.0,0.0,0.0,11,9,1949,November
679,1949-11-10,,55.0,40.0,0.0,0.0,0.0,11,10,1949,November
680,1949-11-11,,42.0,32.0,0.0,0.0,0.0,11,11,1949,November
681,1949-11-12,,36.0,31.0,0.32,0.0,0.0,11,12,1949,November
682,1949-11-13,,46.0,36.0,0.69,0.0,0.0,11,13,1949,November
683,1949-11-14,,38.0,27.0,0.01,0.0,0.0,11,14,1949,November
684,1949-11-15,,38.0,23.0,0.01,0.4,0.0,11,15,1949,November
685,1949-11-16,,36.0,22.0,0.0,0.0,0.0,11,16,1949,November
686,1949-11-17,,37.0,28.0,0.0,0.0,0.0,11,17,1949,November
687,1949-11-18,,31.0,26.0,0.15,2.4,0.0,11,18,1949,November
688,1949-11-19,,36.0,26.0,0.01,0.6,1.0,11,19,1949,November
689,1949-11-20,,32.0,18.0,0.02,0.4,1.0,11,20,1949,November
690,1949-11-21,,24.0,9.0,0.0,0.0,0.0,11,21,1949,November
691,1949-11-22,,34.0,10.0,0.0,0.0,0.0,11,22,1949,November
692,1949-11-23,,33.0,16.0,0.19,2.7,2.0,11,23,1949,November
693,1949-11-24,,28.0,11.0,0.0,0.1,3.0,11,24,1949,November
694,1949-11-25,,18.0,3.0,0.0,0.0,2.0,11,25,1949,November
695,1949-11-26,,23.0,1.0,0.31,3.6,4.0,11,26,1949,November
696,1949-11-27,,27.0,18.0,0.02,0.3,6.0,11,27,1949,November
697,1949-11-28,,36.0,27.0,0.3,3.6,7.0,11,28,1949,November
698,1949-11-29,,39.0,30.0,0.0,0.0,5.0,11,29,1949,November
699,1949-11-30,,35.0,27.0,0.06,1.0,4.0,11,30,1949,November
700,1949-12-01,,29.0,16.0,0.28,3.8,8.0,12,1,1949,December
701,1949-12-02,,25.0,7.0,0.0,0.0,8.0,12,2,1949,December
702,1949-12-03,,34.0,8.0,0.02,0.2,7.0,12,3,1949,December
703,1949-12-04,,37.0,24.0,0.14,2.0,7.0,12,4,1949,December
704,1949-12-05,,25.0,7.0,0.37,4.6,11.0,12,5,1949,December
705,1949-12-06,,17.0,2.0,0.0,0.0,12.0,12,6,1949,December
706,1949-12-07,,16.0,5.0,0.01,0.2,12.0,12,7,1949,December
707,1949-12-08,,16.0,4.0,0.35,8.8,16.0,12,8,1949,December
708,1949-12-09,,25.0,8.0,0.0,0.0,14.0,12,9,1949,December
709,1949-12-10,,34.0,20.0,0.0,0.0,13.0,12,10,1949,December
710,1949-12-11,,46.0,34.0,0.4,0.0,4.0,12,11,1949,December
711,1949-12-12,,47.0,14.0,0.0,0.0,1.0,12,12,1949,December
712,1949-12-13,,16.0,7.0,0.0,0.0,1.0,12,13,1949,December
